zip_5,domaincat_desc,group_desc,week_ending,sector_desc,class_desc,asd_code,watershed_desc,commodity_desc,county_code,state_name,domain_desc,Value,location_desc,freq_desc,short_desc,reference_period_desc,util_practice_desc,county_ansi,county_name,watershed_code,statisticcat_desc,source_desc,year,country_name,agg_level_desc,unit_desc,congr_district_code,prodn_practice_desc,CV (%),state_fips_code,end_code,begin_code,country_code,region_desc,state_ansi,asd_desc,load_time,state_alpha
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,150,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2024-09-30 12:00:00.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,080,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2024-01-09 15:00:00.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,080,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2024-01-09 15:00:00.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,196,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2024-01-09 15:00:00.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,320,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2024-01-09 15:00:00.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,035,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2024-01-09 15:00:00.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,400,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2019-02-06 15:00:06.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,176,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2019-02-06 15:00:06.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,035,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2019-02-06 15:00:06.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,512,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2026-01-12 12:00:00.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,615,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2025-09-30 12:00:00.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,360,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2024-09-30 12:00:00.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,558,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2024-01-09 15:00:00.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,463,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2024-01-09 15:00:00.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,520,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2024-01-09 15:00:00.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,386,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2024-01-09 15:00:00.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,501,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2024-01-09 15:00:00.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,254,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2019-02-06 15:00:06.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,700,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2019-02-06 15:00:06.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VERMONT,TOTAL,"1,496,000",VERMONT,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,50,00,00,9000,,50,,2019-02-06 15:00:06.000,VT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"2,100,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2026-01-12 12:00:00.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"1,330,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2025-09-30 12:00:00.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"1,700,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2024-09-30 12:00:00.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"2,200,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2024-01-09 15:00:00.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"2,125,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2024-01-09 15:00:00.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"1,955,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2024-01-09 15:00:00.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"2,565,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2024-01-09 15:00:00.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"2,565,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2024-01-09 15:00:00.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"2,430,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2019-02-06 15:00:06.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"2,600,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2019-02-06 15:00:06.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,VIRGINIA,TOTAL,"2,625,000",VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,51,00,00,9000,,51,,2019-02-06 15:00:06.000,VA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,403,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2026-01-12 12:00:00.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,626,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2025-09-30 12:00:00.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,040,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2024-09-30 12:00:00.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"1,375,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2024-01-09 15:00:00.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,000,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2024-01-09 15:00:00.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,860,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2024-01-09 15:00:00.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"1,955,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2024-01-09 15:00:00.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,080,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2024-01-09 15:00:00.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,430,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2019-02-06 15:00:06.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,210,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2019-02-06 15:00:06.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WASHINGTON,TOTAL,"2,470,000",WASHINGTON,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,53,00,00,9000,,53,,2019-02-06 15:00:06.000,WA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"171,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2026-01-12 12:00:00.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"108,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2025-09-30 12:00:00.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"153,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2024-09-30 12:00:00.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"189,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2024-01-09 15:00:00.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"180,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2024-01-09 15:00:00.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"209,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2024-01-09 15:00:00.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"240,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2024-01-09 15:00:00.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"209,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2024-01-09 15:00:00.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"320,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2019-02-06 15:00:06.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"247,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2019-02-06 15:00:06.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WEST VIRGINIA,TOTAL,"252,000",WEST VIRGINIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,54,00,00,9000,,54,,2019-02-06 15:00:06.000,WV
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"19,470,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2026-01-12 12:00:00.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"14,600,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2025-09-30 12:00:00.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"16,380,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2024-09-30 12:00:00.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"19,575,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2024-01-09 15:00:00.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"18,920,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2024-01-09 15:00:00.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"20,160,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2024-01-09 15:00:00.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"18,200,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2024-01-09 15:00:00.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"13,400,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2024-01-09 15:00:00.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"16,720,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2019-02-06 15:00:06.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"16,590,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2019-02-06 15:00:06.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WISCONSIN,TOTAL,"18,915,000",WISCONSIN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,55,00,00,9000,,55,,2019-02-06 15:00:06.000,WI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WYOMING,TOTAL,"529,000",WYOMING,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,56,00,00,9000,,56,,2026-01-12 12:00:00.000,WY
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,WYOMING,TOTAL,"345,000",WYOMING,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,56,00,00,9000,,56,,2025-09-30 12:00:00.000,WY
