state_ansi,prodn_practice_desc,class_desc,reference_period_desc,commodity_desc,end_code,short_desc,CV (%),country_code,state_fips_code,begin_code,county_name,unit_desc,Value,state_name,domaincat_desc,county_ansi,util_practice_desc,asd_code,county_code,location_desc,domain_desc,asd_desc,watershed_code,load_time,watershed_desc,region_desc,sector_desc,agg_level_desc,week_ending,congr_district_code,country_name,year,state_alpha,freq_desc,source_desc,statisticcat_desc,zip_5,group_desc
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"13,000,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"7,600,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"3,900,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"4,700,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"4,800,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"13,000,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"26,000,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"7,000,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"6,000,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"3,700,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
46,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,46,09,,BU,"2,500,000",SOUTH DAKOTA,NOT SPECIFIED,,ON FARM,,,SOUTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,SD,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
47,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,47,09,,BU,                 (D),TENNESSEE,NOT SPECIFIED,,ON FARM,,,TENNESSEE,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,TN,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
48,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,48,09,,BU,                 (D),TEXAS,NOT SPECIFIED,,ON FARM,,,TEXAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,TX,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
51,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,51,09,,BU,                 (D),VIRGINIA,NOT SPECIFIED,,ON FARM,,,VIRGINIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,VA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
54,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,54,09,,BU,                 (D),WEST VIRGINIA,NOT SPECIFIED,,ON FARM,,,WEST VIRGINIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,WV,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
54,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,54,09,,BU,                 (D),WEST VIRGINIA,NOT SPECIFIED,,ON FARM,,,WEST VIRGINIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,WV,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
54,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,54,09,,BU,                 (D),WEST VIRGINIA,NOT SPECIFIED,,ON FARM,,,WEST VIRGINIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,WV,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
54,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,54,09,,BU,                 (D),WEST VIRGINIA,NOT SPECIFIED,,ON FARM,,,WEST VIRGINIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,WV,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
54,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,54,09,,BU,                 (D),WEST VIRGINIA,NOT SPECIFIED,,ON FARM,,,WEST VIRGINIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,WV,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
55,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,55,09,,BU,"3,000,000",WISCONSIN,NOT SPECIFIED,,ON FARM,,,WISCONSIN,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,WI,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
55,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,55,09,,BU,"3,050,000",WISCONSIN,NOT SPECIFIED,,ON FARM,,,WISCONSIN,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,WI,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
55,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,55,09,,BU,"4,400,000",WISCONSIN,NOT SPECIFIED,,ON FARM,,,WISCONSIN,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,WI,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
